order_id,product_id,add_to_cart_order,reordered
2940918,79,2,1
2941009,79,10,0
2941093,87,7,0
2941173,45,17,0
2941210,45,1,1
2941224,95,7,0
2941246,44,19,1
2941307,34,5,1
2941363,45,2,1
2941379,10,26,1
2941401,49,16,0
2941474,45,4,1
2941510,95,4,0
2941566,45,1,0
2941617,45,3,0
2941693,35,11,1
2941706,67,1,0
2941746,23,3,1
2941867,97,7,0
2941987,79,2,0
2942224,87,15,0
2942271,34,8,1
2942428,100,1,0
2942507,96,8,0
2942602,45,6,1
2942612,45,10,1
2942710,34,11,0
2942721,11,1,1
2942773,45,6,1
2942895,45,7,1
2943023,34,23,1
2943026,69,14,1
2943087,35,4,0
2943157,45,24,1
2943160,87,4,0
2943275,45,9,0
2943294,37,13,1
2943320,45,2,1
2943351,95,5,0
2943377,45,15,1
2943383,34,16,0
2943397,45,26,0
2943494,45,3,0
2943721,10,6,0
2943741,50,5,1
2943754,63,26,0
2943798,25,14,0
2943799,47,15,0
2943838,93,2,1
2943880,37,2,0
2943924,45,9,0
2943931,63,14,1
2943932,95,17,0
2943982,95,9,0
2944012,77,1,1
2944101,68,8,0
2944140,45,17,1
2944164,63,12,1
2944233,45,1,1
2944265,28,9,1
2944274,10,3,1
2944368,45,7,0
2944401,28,30,1
2944405,25,4,1
2944413,1,1,0
2944487,95,4,0
2944568,10,9,0
2944596,45,15,1
2944650,45,8,1
2944770,1,3,1
2944780,95,25,0
2944837,25,4,1
2944915,45,6,0
2944949,45,9,1
2945120,93,2,0
2945133,34,12,0
2945181,34,11,1
2945181,44,14,1
2945214,53,1,1
2945224,34,1,0
2945238,10,2,0
2945318,95,2,0
2945428,45,6,1
2945456,25,13,1
2945532,34,6,1
2945606,49,8,1
2945685,25,14,0
2945717,95,7,0
2945802,34,26,0
2945868,45,11,1
2946026,45,4,0
2946054,34,14,0
2946145,45,11,1
2946416,45,4,1
2946498,34,6,1
2946520,45,12,1
2946584,45,2,1
2946692,45,9,1
2946722,1,2,1
2946735,45,2,1
2946818,45,3,1
2946875,45,10,1
2946882,12,5,1
2946950,45,6,1
2947015,45,1,1
2947021,10,17,1
2947024,37,3,0
2947173,95,5,0
2947264,45,11,0
2947265,95,11,0
2947302,63,5,0
2947337,10,7,0
2947431,45,5,0
2947459,49,2,1
2947589,45,3,1
2947633,45,17,0
2947665,45,6,0
2947701,45,5,1
2947701,27,7,0
2947711,45,3,1
2947714,34,7,1
2947782,54,1,1
2947787,49,8,1
2947816,93,8,0
2947878,45,4,1
2947885,25,5,1
2947919,34,5,0
2948043,95,12,0
2948097,28,7,1
2948193,10,5,1
2948197,95,4,0
2948450,93,12,0
2948450,44,14,0
2948580,95,14,0
2948669,45,16,0
2948791,93,3,1
2948840,34,12,1
2948840,77,15,1
2948869,45,21,1
2948880,45,4,1
2948977,79,7,0
2949120,63,8,0
2949181,34,18,0
2949198,34,30,1
2949253,87,7,0
2949338,1,2,1
2949406,79,18,1
2949480,45,10,1
2949500,45,7,1
2949528,45,13,1
2949547,57,2,0
2949697,45,7,1
2949722,95,2,1
2949735,49,2,0
2949821,1,1,1
2949849,45,7,1
2950113,93,13,1
2950153,54,16,1
2950291,45,1,1
2950380,95,11,0
2950476,49,10,1
2950678,45,4,1
2950694,45,4,1
2950706,34,1,1
2950721,95,9,0
2950842,79,2,0
2950860,45,7,0
2951024,45,8,1
2951114,10,10,0
2951183,45,4,1
2951252,10,10,0
2951280,49,4,1
2951281,45,3,1
2951405,34,32,0
2951610,34,9,0
2951649,54,4,0
2951691,95,2,0
2951795,32,13,0
2951797,79,1,0
2951811,87,16,0
2951818,25,8,1
2951881,34,10,1
2952101,29,5,0
2952112,45,1,1
2952112,28,5,0
2952156,93,5,1
2952171,34,2,1
2952181,9,6,0
2952354,45,5,1
2952403,34,3,0
2952408,10,13,1
2952450,87,4,0
2952603,34,22,1
2952615,34,9,1
2952688,37,7,0
2952768,10,1,0
2952887,34,5,1
2952934,34,2,0
2952944,45,10,0
2952967,45,3,0
2952977,25,14,0
2953087,44,7,0
2953193,94,9,1
2953194,45,8,1
2953218,45,4,0
2953311,34,1,1
2953314,34,10,1
2953354,32,13,1
2953358,49,7,1
2953365,1,4,1
2953537,45,11,1
2953542,45,9,0
2953588,10,3,1
2953821,10,6,1
2953921,99,16,0
2953976,79,3,0
2954223,45,1,0
2954252,99,1,1
2954283,45,11,1
2954338,10,5,0
2954480,79,7,0
2954564,45,3,1
2954571,45,6,1
2954708,25,3,0
2954758,54,2,1
2954986,95,4,0
2955023,25,5,1
2955052,34,2,1
2955215,83,14,1
2955289,45,2,0
2955382,45,1,1
2955406,95,3,0
2955478,45,3,1
2955552,49,8,1
2955622,60,20,0
2955632,45,10,1
2955685,10,5,0
2955729,34,5,0
2955757,79,8,1
2955825,1,3,0
2955908,45,4,1
2955921,34,9,1
2955944,1,3,1
2956044,45,2,1
2956067,95,10,0
2956073,34,8,1
2956087,32,9,1
2956125,79,18,0
2956288,34,31,1
2956341,45,3,0
2956416,45,4,1
2956493,34,9,0
2956505,10,23,0
2956523,45,3,0
2956537,45,3,1
2956546,54,4,0
2956580,87,6,1
2956702,63,38,1
2956704,45,8,1
2956784,34,2,1
2956817,32,11,1
2956871,94,8,1
2957014,34,8,1
2957075,45,11,0
2957111,45,2,0
2957116,77,9,1
2957239,11,3,0
2957410,45,3,1
2957469,63,33,0
2957531,90,4,1
2957576,44,8,0
2957594,34,10,0
2958024,45,23,1
2958042,45,6,1
2958077,45,12,0
2958147,34,3,1
2958167,95,7,0
2958345,100,2,1
2958402,93,11,0
2958443,93,5,1
2958446,34,1,0
2958477,95,34,0
2958477,57,35,0
2958481,99,8,1
2958485,45,3,1
2958501,45,3,0
2958514,1,8,1
2958624,93,9,1
2958649,10,18,1
2958679,34,32,1
2958791,49,7,1
2958900,97,6,0
2959025,34,13,1
2959120,79,4,0
2959147,23,2,1
2959182,9,4,1
2959230,34,23,0
2959267,45,1,1
2959283,45,3,1
2959407,79,29,0
2959462,79,4,0
2959479,63,7,1
2959533,34,30,0
2959535,45,5,1
2959581,25,1,1
2959617,34,2,1
2959648,45,11,0
2959660,79,1,0
2959865,34,4,0
2959940,45,17,1
2960007,27,30,0
2960023,31,5,0
2960165,45,10,1
2960208,95,11,0
2960328,45,8,0
2960414,45,9,1
2960417,55,11,1
2960499,45,4,1
2960627,1,9,0
2960704,96,10,0
2960774,45,2,1
2960825,45,3,0
2960939,25,8,0
2960957,45,12,1
2960999,49,3,0
2961032,54,4,1
2961070,95,3,0
2961131,96,23,0
2961220,36,2,0
2961429,94,25,1
2961522,10,11,0
2961587,45,7,1
2961606,34,11,0
2961652,95,2,0
2961784,23,14,0
2961875,12,7,0
2961880,45,7,1
2961932,79,5,0
2961948,34,22,0
2962041,45,2,1
2962052,34,6,1
2962079,10,2,1
2962265,79,11,0
2962410,49,8,1
2962439,34,11,0
2962498,34,6,1
2962521,54,7,0
2962758,34,4,1
2962763,4,3,1
2962836,25,19,1
2962865,44,14,0
2962978,45,1,1
2963047,1,2,0
2963168,45,3,1
2963212,83,11,0
2963236,45,19,1
2963260,95,11,0
2963331,1,5,1
2963352,1,6,1
2963448,10,6,1
2963570,45,18,0
2963835,34,3,1
2963870,45,4,1
2963876,79,1,0
2964027,79,24,1
2964076,45,3,1
2964254,25,25,1
2964303,10,34,1
2964337,45,4,1
2964347,34,2,1
2964405,34,7,0
2964542,45,3,1
2964560,34,5,1
2964617,94,42,1
2964897,32,14,0
2965123,83,8,0
2965205,45,11,0
2965322,83,1,0
2965357,45,5,1
2965398,49,3,1
2965514,45,6,1
2965664,45,20,0
2965757,23,4,0
2965803,4,9,1
2965840,63,26,0
2965857,34,13,0
2965987,45,5,1
2966021,45,1,0
2966076,47,16,1
2966165,45,4,1
2966175,49,6,0
2966249,45,5,1
2966269,45,13,1
2966345,25,3,1
2966380,12,16,0
2966434,37,10,1
2966570,10,1,1
2966594,45,3,1
2966635,45,5,1
2966846,34,3,1
2966868,83,8,1
2966993,49,6,1
2967170,34,10,1
2967226,49,2,1
2967274,23,23,0
2967360,45,1,1
2967421,34,28,0
2967424,34,8,0
2967424,32,10,1
2967506,34,10,1
2967653,23,35,1
2967683,45,3,1
2967689,45,10,1
2967713,45,7,1
2967925,45,12,0
2967941,63,8,0
2968048,37,6,0
2968136,45,8,1
2968140,10,6,0
2968185,63,5,1
2968293,83,15,1
2968317,66,8,1
2968450,45,4,1
2968699,94,47,0
2968726,3,2,1
2968791,25,6,0
2968845,45,9,1
2968958,95,7,0
2968968,45,10,0
2969045,45,8,1
2969198,45,9,0
2969225,34,4,1
2969255,34,16,0
2969362,79,21,1
2969399,34,3,0
2969412,45,1,1
2969455,45,7,1
2969466,45,7,0
2969492,10,6,0
2969648,25,12,1
2969663,34,12,0
2969684,93,2,0
2969895,34,3,0
2969913,45,13,1
2969923,10,1,1
2970038,1,12,0
2970290,99,9,1
2970392,45,73,1
2970440,45,1,1
2970629,34,14,1
2970642,7,9,0
2970679,87,25,0
2970735,34,11,1
2970917,63,6,1
2970983,45,15,0
2971048,63,14,0
2971099,74,1,1
2971108,49,22,1
2971131,45,6,1
2971205,34,9,1
2971206,95,1,0
2971219,45,8,1
2971221,87,7,0
2971253,11,21,0
2971309,25,2,0
2971344,99,7,1
2971477,37,2,0
2971628,45,1,0
2971631,45,20,1
2971696,29,1,0
2971719,63,13,1
2971748,10,22,0
2971837,94,11,0
2971844,45,18,0
2971883,1,6,1
2972000,83,5,1
2972073,10,3,0
2972113,95,1,0
2972138,45,1,0
2972138,79,7,0
2972198,25,15,0
2972223,23,16,1
2972426,34,7,1
2972487,45,1,0
2972520,95,4,0
2972533,45,6,1
2972610,95,10,0
2972691,45,8,1
2972838,45,10,1
2972873,34,3,1
2972877,45,9,1
2972882,10,46,0
2972914,10,4,1
2973099,45,12,1
2973123,10,7,1
2973197,45,5,1
2973275,23,9,1
2973287,49,3,1
2973317,37,2,1
2973378,34,43,0
2973398,45,7,0
2973528,11,3,1
2973554,25,11,1
2973554,93,14,1
2973592,3,4,1
2973723,45,3,1
2973734,66,7,0
2973770,45,3,1
2973787,45,4,1
2973900,1,1,1
2973933,23,13,0
2973964,45,5,1
2974105,45,15,1
2974145,1,2,0
2974164,45,12,1
2974367,45,9,1
2974413,22,4,1
2974448,45,3,1
2974478,25,5,0
2974565,45,13,1
2974573,49,7,0
2974601,63,32,0
2974790,45,6,1
2974803,95,3,0
2974822,45,3,1
2974834,49,27,0
2974872,95,9,0
2974878,63,4,0
2974924,57,5,0
2974958,93,6,1
2975006,49,9,1
2975204,45,1,0
2975214,45,1,0
2975320,45,3,1
2975442,32,5,1
2975448,49,1,1
2975588,45,2,1
2975617,79,6,0
2975629,45,5,1
2975686,28,15,1
2975741,34,2,1
2975755,25,3,1
2975766,87,10,0
2975859,45,35,1
2975901,23,11,1
2975912,45,12,1
2976023,45,6,1
2976044,34,12,1
2976098,34,1,1
2976113,34,10,0
2976207,1,4,1
2976628,34,2,0
2976819,79,8,1
2976821,49,13,1
2976912,45,3,0
2977029,45,10,1
2977126,66,2,1
2977168,45,7,0
2977178,99,22,0
2977184,49,2,0
2977221,34,16,1
2977221,22,20,1
2977264,33,23,0
2977430,34,4,1
2977447,83,13,1
2977567,45,7,0
2977569,79,4,0
2977603,95,9,0
2977645,96,6,0
2977682,45,3,0
2977846,97,6,0
2977872,49,20,0
2977884,45,5,0
2977899,94,4,0
2978018,37,2,0
2978042,87,20,0
2978065,49,10,0
2978091,10,2,1
2978093,34,8,0
2978240,45,6,1
2978241,44,3,1
2978252,37,3,0
2978267,79,7,0
2978318,83,8,0
2978318,25,16,1
2978320,28,23,0
2978394,54,22,0
2978417,49,4,1
2978425,94,15,1
2978472,77,10,1
2978489,79,4,0
2978504,45,1,1
2978661,1,9,1
2978812,63,38,0
2978817,95,9,1
2978830,79,10,0
2978896,45,12,1
2978908,10,6,0
2978945,34,13,0
2978966,34,2,1
2978979,28,8,1
2979021,45,25,0
2979038,45,8,1
2979067,45,10,0
2979112,45,6,0
2979133,10,11,0
2979136,37,4,1
2979159,1,21,1
2979261,83,5,1
2979377,79,8,1
2979396,45,15,0
2979546,95,5,0
2979592,34,17,1
2979599,93,4,0
2979626,93,6,1
2979843,93,10,1
2979976,49,4,1
2980016,1,3,0
2980080,45,2,0
2980085,45,4,1
2980094,95,22,0
2980100,45,3,1
2980130,34,5,1
2980221,93,3,1
2980277,10,2,0
2980358,23,13,1
2980378,79,17,1
2980784,34,9,0
2980912,34,14,0
2980985,49,1,1
2981009,45,8,0
2981144,18,15,1
2981267,34,11,1
2981328,79,7,1
2981344,45,23,1
2981394,63,6,1
2981417,79,7,1
2981433,45,2,1
2981484,34,23,1
2981618,93,8,1
2981677,45,19,0
2981740,45,1,1
2981763,45,5,1
2981790,63,32,1
2981947,87,5,1
2981956,45,18,0
2981997,45,9,1
2982110,34,4,0
2982131,45,3,1
2982249,45,6,0
2982261,95,3,1
2982310,79,7,1
2982312,45,5,1
2982322,45,2,1
2982396,23,7,0
2982470,99,5,1
2982494,45,2,1
2982536,45,11,1
2982587,45,17,1
2982627,63,29,0
2982659,93,3,1
2982677,45,10,0
2982678,34,1,1
2982699,45,8,1
2982727,25,5,1
2982767,45,4,1
2982855,49,9,0
2982967,26,9,1
2982983,49,12,1
2982990,49,6,0
2983018,34,1,1
2983117,35,2,0
2983160,79,5,0
2983208,87,3,0
2983356,25,5,1
2983385,34,10,1
2983410,45,35,1
2983521,95,29,0
2983523,34,26,0
2983616,1,1,0
2983718,45,6,0
2983811,45,1,1
2983812,34,7,1
2983852,10,7,1
2983863,34,10,1
2983893,86,4,1
2983905,94,20,1
2983937,45,7,0
2984071,66,6,1
2984115,49,3,1
2984234,96,11,1
2984302,34,10,1
2984326,45,4,1
2984353,37,11,1
2984444,79,16,1
2984557,95,23,0
2984690,25,1,1
2984928,17,2,1
2985040,63,18,0
2985095,45,7,1
2985104,47,13,1
2985119,94,8,1
2985148,49,8,1
2985196,99,11,1
2985220,45,7,1
2985232,94,14,0
2985253,79,4,1
2985260,79,18,1
2985335,93,20,1
2985397,10,25,0
2985422,25,20,1
2985454,34,4,0
2985536,28,1,1
2985552,10,15,1
2985568,45,2,1
2985569,63,2,0
2985660,45,7,1
2985669,45,3,1
2985678,83,5,0
2985722,45,7,0
2985788,93,5,1
2985814,34,18,0
2985851,99,11,1
2985883,45,4,1
2985905,34,9,0
2985949,34,4,1
2985961,80,11,0
2986080,29,11,1
2986116,45,6,0
2986229,45,8,1
2986281,27,8,0
2986450,45,6,1
2986475,93,5,0
2986485,45,5,0
2986543,44,3,0
2986545,94,7,1
2986781,95,29,0
2986852,49,7,0
2986870,34,3,1
2986875,15,6,0
2986913,25,11,1
2986972,45,13,0
2987192,93,11,0
2987215,79,25,1
2987408,10,1,1
2987541,47,8,0
2987545,45,5,1
2987646,1,4,0
2987689,45,2,1
2987716,79,31,0
2987736,49,3,0
2987872,95,17,1
2987877,93,11,0
2987951,45,1,1
2987978,45,4,1
2988139,34,14,1
2988152,45,4,0
2988379,94,2,1
2988397,79,9,0
2988516,94,10,1
2988533,47,2,0
2988542,63,2,1
2988621,95,5,0
2988637,25,6,0
2988638,79,4,1
2988646,34,7,0
2988674,45,2,1
2988703,79,10,0
2988720,63,2,1
2988772,87,6,0
2988792,10,3,1
2988810,95,7,0
2988835,83,27,0
2988868,47,9,0
2988918,1,1,1
2988957,45,21,1
2988961,79,27,0
2988990,79,7,0
2989073,45,3,1
2989115,95,2,0
2989150,97,17,0
2989186,26,20,1
2989229,79,8,1
2989232,79,8,1
2989232,25,23,0
2989250,45,2,0
2989275,54,5,0
2989280,45,9,1
2989493,45,5,1
2989525,95,6,1
2989587,87,4,1
2989614,79,16,0
2989714,45,8,0
2989771,34,24,0
2989771,45,29,0
2989800,95,4,0
2989880,93,1,0
2989900,45,16,1
2989918,45,18,1
2989942,28,9,1
2989988,45,4,0
2990001,54,2,1
2990061,45,13,1
2990173,94,10,1
2990238,43,15,0
2990248,4,11,0
2990312,34,3,0
2990358,45,5,0
2990365,45,3,1
2990370,34,6,1
2990489,79,9,1
2990551,45,9,0
2990608,3,2,0
2990640,10,6,1
2990660,45,10,1
2990674,45,2,1
2990693,10,8,1
2990707,95,1,0
2990789,49,8,0
2990865,93,7,0
2990866,10,9,0
2990883,34,15,0
2990891,45,4,0
2990952,34,6,0
2990999,79,31,0
2991190,95,34,1
2991265,79,17,0
2991267,10,1,1
2991286,79,12,1
2991309,25,7,1
2991422,45,6,1
2991450,34,5,0
2991497,25,5,1
2991520,10,3,1
2991522,45,1,1
2991529,10,8,0
2991584,83,2,0
2991615,34,5,1
2991692,34,14,1
2991732,45,30,1
2991767,10,11,0
2991809,31,1,0
2991870,45,12,0
2991963,25,18,1
2991971,93,4,1
2991981,54,45,1
2992039,34,1,1
2992128,45,18,1
2992160,96,2,0
2992169,45,1,1
2992244,45,1,1
2992259,93,7,1
2992324,1,8,0
2992395,10,6,0
2992411,45,7,1
2992472,79,22,0
2992484,54,5,0
2992505,45,3,1
2992559,94,18,1
2992584,1,1,1
2992608,45,14,1
2992889,94,12,0
2992913,25,10,0
2992913,74,12,0
2992952,54,4,1
2992956,45,9,1
2993023,45,2,1
2993069,45,3,1
2993110,79,21,1
2993127,25,1,1
2993149,45,17,1
2993278,44,4,0
2993313,35,2,1
2993316,79,6,1
2993334,10,12,1
2993453,10,4,0
2993509,35,16,0
2993639,79,6,0
2993697,95,10,0
2993733,45,3,1
2993758,34,1,0
2993772,45,23,0
2993822,45,10,1
2993832,45,6,0
2993837,45,13,0
2993948,45,9,1
2993994,95,1,0
2993994,45,3,0
2994002,83,5,0
2994047,45,1,1
2994072,99,8,1
2994092,87,8,1
2994155,100,27,1
2994168,86,6,1
2994179,23,2,0
2994233,34,8,1
2994307,79,14,0
2994392,45,6,1
2994493,49,12,1
2994495,1,3,1
2994504,45,11,0
2994585,95,10,0
2994741,45,7,1
2994755,27,8,0
2994779,93,4,1
2994814,34,10,0
2994873,75,3,1
2994946,49,32,0
2994998,50,31,0
2995088,54,1,0
2995293,47,1,1
2995404,45,5,0
2995409,79,1,1
2995411,1,2,1
2995422,10,5,1
2995434,45,10,1
2995692,45,5,1
2995829,45,2,1
2995837,28,2,1
2995881,34,6,1
2995936,45,6,0
2996033,34,4,1
2996036,70,14,1
2996146,45,4,0
2996149,28,3,1
2996164,25,16,0
2996294,10,8,1
2996457,45,3,1
2996474,3,2,0
2996564,86,1,0
2996643,45,6,0
2996730,25,23,0
2996810,45,6,0
2996861,65,6,0
2996966,95,20,1
2997022,45,44,0
2997037,95,5,0
2997063,45,5,1
2997126,45,14,0
2997158,45,5,0
2997332,23,11,1
2997338,49,12,1
2997396,32,12,1
2997440,10,10,1
2997471,25,8,0
2997506,79,29,1
2997565,45,5,0
2997586,79,16,0
2997609,12,8,0
2997694,34,27,0
2997710,45,4,0
2997745,49,10,1
2997767,37,1,0
2997849,49,4,0
2997886,49,9,0
2998014,93,1,1
2998044,45,12,0
2998048,87,5,0
2998066,45,7,1
2998133,45,6,0
2998196,45,6,1
2998243,34,5,0
2998274,8,13,0
2998302,23,1,0
2998302,45,13,1
2998333,79,3,0
2998358,32,9,0
2998371,45,4,1
2998430,95,4,1
2998465,79,2,1
2998501,34,13,0
2998602,45,3,0
2998603,49,13,0
2998689,1,3,0
2998885,45,7,0
2998904,79,5,0
2998913,63,17,0
2998954,45,14,0
2999104,93,1,0
2999171,28,3,0
2999259,25,6,1
2999550,83,3,1
2999766,93,14,1
2999799,34,7,0
2999805,28,2,1
2999845,49,7,0
2999863,10,8,1
2999867,10,9,0
2999882,45,7,1
2999909,49,21,1
2999944,49,1,1
2999947,1,7,1
3000011,10,9,0
3000150,63,18,0
3000189,79,18,1
3000248,45,2,1
3000291,49,2,1
3000298,45,15,1
3000300,45,1,0
3000344,45,7,1
3000363,93,4,1
3000411,43,6,0
3000464,10,23,0
3000465,49,14,1
3000483,45,3,0
3000528,70,13,1
3000541,45,1,0
3000562,32,9,1
3000579,69,15,0
3000600,63,7,1
3000625,93,4,1
3000689,79,9,1
3000694,34,4,0
3000707,9,6,0
3000725,1,20,1
3000728,45,21,1
3000829,45,9,0
3000881,45,3,1
3000905,45,4,0
3001009,93,3,0
3001010,25,6,1
3001017,79,24,1
3001054,32,28,1
3001129,1,6,1
3001186,45,5,1
3001230,45,18,0
3001254,45,2,1
3001487,49,10,1
3001638,40,6,0
3001707,45,5,0
3001709,45,8,1
3001779,45,1,1
3002139,45,2,1
3002184,94,10,0
3002247,1,3,1
3002252,45,8,1
3002274,95,6,0
3002347,45,7,1
3002432,34,12,0
3002502,95,3,1
3002515,79,35,0
3002557,45,13,1
3002574,10,4,0
3002608,34,2,1
3002636,28,6,1
3002673,45,4,0
3002678,45,3,0
3002710,45,3,0
3002718,49,8,0
3002778,79,7,1
3002934,45,5,1
3003024,45,5,1
3003048,77,2,1
3003109,47,5,1
3003212,25,3,0
3003224,44,7,1
3003326,34,16,1
3003357,95,31,0
3003474,67,5,1
3003490,47,61,0
3003587,45,2,1
3003589,83,6,1
3003601,45,3,1
3003616,45,5,1
3003639,57,3,0
3003687,45,12,1
3003738,45,3,1
3003753,40,26,0
3003775,25,19,0
3003907,1,2,1
3004044,45,3,1
3004079,45,11,0
3004086,99,11,1
3004096,45,4,1
3004117,25,2,0
3004124,95,4,0
3004166,45,11,1
3004172,54,3,0
3004205,45,17,1
3004206,45,2,1
3004237,1,6,1
3004260,45,3,1
3004358,28,3,1
3004445,45,7,1
3004446,66,15,0
3004488,63,12,0
3004543,45,6,1
3004561,49,4,0
3004682,45,7,0
3004834,40,6,1
3004958,45,8,1
3005006,45,7,1
3005036,95,5,1
3005066,93,20,0
3005101,65,17,0
3005139,45,6,1
3005201,45,6,1
3005273,34,19,0
3005307,32,5,1
3005437,34,5,0
3005501,45,5,1
3005589,25,7,0
3005595,34,6,0
3005644,79,16,1
3005667,54,7,0
3005685,34,15,0
3005685,93,17,0
3005768,54,2,1
3005807,49,11,1
3005871,34,10,1
3005890,45,4,0
3005941,28,4,0
3005953,100,11,0
3005960,79,21,0
3005985,93,27,1
3006025,3,2,1
3006093,25,1,0
3006116,45,1,1
3006157,99,16,1
3006203,45,13,0
3006217,25,1,1
3006230,10,2,0
3006284,34,5,0
3006287,45,18,0
3006328,1,9,0
3006413,49,21,1
3006472,23,5,0
3006475,34,3,1
3006522,54,4,0
3006593,45,7,0
3006619,34,4,0
3006626,49,5,1
3006651,95,8,0
3006719,54,8,0
3006849,40,3,1
3006904,45,1,0
3006909,45,14,1
3006977,45,12,0
3007005,45,15,0
3007032,79,13,1
3007062,34,13,0
3007180,66,7,1
3007208,10,2,0
3007215,34,13,1
3007309,95,1,0
3007325,70,3,1
3007564,45,27,1
3007649,10,3,0
3007658,45,7,1
3007663,45,1,0
3007751,34,11,1
3007782,25,31,0
3007795,10,3,0
3007842,45,13,0
3007844,45,2,1
3007869,34,4,0
3007873,45,4,0
3007928,14,16,0
3007970,93,8,1
3007976,79,2,0
3007982,45,13,1
3007999,45,8,1
3008029,45,11,1
3008065,87,16,0
3008070,25,1,1
3008117,34,5,1
3008142,45,7,1
3008169,45,7,1
3008247,45,11,1
3008366,93,22,1
3008371,12,10,0
3008386,45,16,1
3008402,79,15,1
3008477,45,5,0
3008502,45,8,0
3008544,1,11,0
3008546,34,22,1
3008554,95,1,0
3008730,79,13,0
3008753,45,6,0
3008827,45,5,1
3008862,45,22,0
3008878,23,1,1
3008884,45,9,0
3008975,45,2,0
3008999,45,8,1
3009039,34,3,1
3009069,45,4,1
3009077,45,6,0
3009108,45,4,1
3009216,1,5,1
3009270,49,10,0
3009284,50,4,0
3009360,34,3,1
3009398,49,10,1
3009473,45,6,0
3009501,45,5,1
3009501,66,9,1
3009517,99,1,0
3009575,84,6,0
3009624,45,9,1
3009679,77,31,0
3009712,45,4,0
3009749,25,16,1
3009759,10,14,0
3009777,34,1,0
3009806,11,4,0
3009811,95,6,0
3009838,49,15,1
3009847,1,2,1
3009848,45,6,0
3009853,34,5,0
3009860,45,6,0
3009864,25,4,0
3009864,32,7,0
3009880,45,4,1
3009904,45,3,1
3010013,43,3,0
3010059,77,2,0
3010115,79,9,0
3010220,94,13,0
3010275,55,2,0
3010286,95,25,1
3010306,45,3,1
3010309,79,12,1
3010363,45,9,1
3010366,100,17,1
3010410,38,2,0
3010410,27,3,0
3010509,25,9,0
3010518,45,3,0
3010554,45,5,0
3010599,25,6,1
3010608,45,9,1
3010637,34,15,0
3010666,45,14,1
3010684,79,12,0
3010762,34,7,1
3010808,32,31,1
3010859,95,7,0
3010974,45,3,0
3011007,10,8,1
3011031,1,2,1
3011072,25,10,1
3011078,45,11,0
3011097,93,7,1
3011129,63,14,0
3011209,95,4,0
3011266,45,14,0
3011374,87,4,0
3011400,25,5,1
3011412,83,4,0
3011471,45,2,1
3011598,34,4,0
3011612,34,17,1
3011685,10,1,1
3011724,83,16,0
3011734,45,15,0
3011744,45,2,1
3011845,94,8,0
3011921,25,13,1
3011936,34,11,1
3011970,95,17,1
3011996,28,13,1
3012048,34,22,1
3012186,83,2,1
3012233,45,12,1
3012265,45,8,0
3012273,54,1,1
3012354,54,1,0
3012582,23,11,1
3012585,63,35,0
3012906,10,1,1
3013018,45,15,0
3013068,93,19,1
3013087,45,8,1
3013090,49,8,0
3013097,45,19,1
3013117,50,22,1
3013164,25,14,0
3013165,83,9,1
3013184,34,13,0
3013207,45,16,0
3013344,49,27,1
3013388,45,1,0
3013400,95,11,0
3013430,37,5,1
3013508,37,5,0
3013608,10,4,1
3013646,45,1,1
3013652,79,11,0
3013715,79,9,0
3013722,95,8,0
3013746,23,8,0
3013833,49,11,1
3013882,45,14,0
3013946,95,10,0
3013965,95,3,0
3014007,45,10,1
3014013,1,4,0
3014125,79,1,1
3014218,25,2,1
3014228,44,2,1
3014350,50,10,0
3014417,45,4,0
3014417,79,11,0
3014540,30,10,1
3014541,94,16,1
3014675,49,4,1
3014683,23,8,0
3014767,45,6,1
3014972,30,10,0
3014981,74,2,0
3015042,45,5,1
3015253,25,8,1
3015369,34,8,1
3015386,45,2,1
3015393,45,11,1
3015412,45,4,1
3015414,45,2,1
3015492,45,13,1
3015556,34,20,0
3015756,34,7,0
3015765,45,17,0
3015767,1,3,0
3015815,87,7,1
3015842,25,17,0
3015930,16,2,0
3015999,45,15,0
3016041,65,32,0
3016058,86,25,0
3016164,93,2,0
3016180,37,30,0
3016181,34,14,0
3016220,26,16,1
3016282,79,7,1
3016333,45,2,1
3016447,45,11,0
3016450,93,4,1
3016624,34,7,1
3016682,1,3,1
3016706,34,8,0
3016736,34,4,1
3016762,45,6,1
3016887,45,16,1
3016937,45,2,0
3016952,45,11,1
3016981,1,6,0
3017011,77,11,1
3017099,45,5,1
3017106,34,5,1
3017286,45,5,1
3017399,45,4,1
3017479,79,9,0
3017513,45,4,1
3017775,1,9,1
3017841,34,2,0
3017855,95,3,0
3018209,45,4,0
3018307,99,5,1
3018323,34,8,1
3018359,32,8,1
3018389,99,7,1
3018392,90,9,0
3018424,45,1,1
3018488,45,1,0
3018626,45,6,0
3018642,95,4,0
3018678,45,7,1
3018722,45,22,1
3018817,23,5,0
3018924,45,19,0
3018962,95,16,1
3018983,87,1,1
3019013,34,6,0
3019068,79,10,1
3019123,63,12,0
3019145,45,6,0
3019156,27,17,1
3019286,45,2,1
3019513,36,3,1
3019618,79,7,1
3019776,75,2,0
3019868,10,4,1
3019883,45,1,1
3019939,100,18,0
3020047,10,8,0
3020071,45,6,0
3020072,34,3,0
3020076,49,12,1
3020112,45,21,0
3020202,45,5,1
3020210,79,12,0
3020249,35,17,0
3020315,1,20,1
3020353,45,2,1
3020433,99,7,1
